MAKE,MODEL,MODEL_YR,BODY_STYLE,DRIVE_TRAIN,PRODUCTION_RELEASE,OVERALL_STARS,ROLLOVER_STARS,OVERALL_FRNT_STARS,OVERALL_SIDE_STARS,COMB_REAR_STAR,COMB_FRNT_STAR
CHEVROLET,SILVERADO 1500 LTD,2022,PU/EC,4WD,1,5.0,4.0,4.0,5.0,5.0,5.0
CHEVROLET,SILVERADO 1500 LTD,2022,PU/CC,4WD,1,4.0,4.0,4.0,5.0,5.0,5.0
CHEVROLET,SILVERADO 1500 LTD,2022,PU/RC,4WD,1,5.0,4.0,4.0,5.0,,5.0
CHEVROLET,SILVERADO 2500,2022,PU/EC,RWD,1,,,,,,
CHEVROLET,SILVERADO 2500,2022,PU/RC,RWD,1,,,,,,
CHEVROLET,SILVERADO 2500,2022,PU/CC,RWD,1,,,,,,
CHEVROLET,SILVERADO 2500,2022,PU/RC,4WD,1,,,,,,
CHEVROLET,SILVERADO 2500,2022,PU/EC,4WD,1,,,,,,
CHEVROLET,SILVERADO 2500,2022,PU/CC,4WD,1,,,,,,
CHEVROLET,SPARK,2022,5 HB,FWD,1,,,,,,
CHEVROLET,SUBURBAN,2022,SUV,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
CHEVROLET,SUBURBAN,2022,SUV,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
CHEVROLET,TAHOE,2022,SUV,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
CHEVROLET,TAHOE,2022,SUV,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
CHEVROLET,TRAILBLAZER,2022,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHEVROLET,TRAILBLAZER,2022,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHEVROLET,TRAVERSE,2022,SUV,AWD,1,5.0,4.0,5.0,5.0,4.0,5.0
CHEVROLET,TRAVERSE,2022,SUV,FWD,1,4.0,4.0,5.0,5.0,4.0,5.0
CHEVROLET,TRAX,2022,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHEVROLET,TRAX,2022,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHRYSLER,300,2022,4 DR,AWD,1,4.0,4.0,4.0,5.0,5.0,4.0
CHRYSLER,300,2022,4 DR,RWD,1,4.0,4.0,4.0,5.0,5.0,4.0
CHRYSLER,PACIFICA,2022,MV,AWD,1,,,5.0,5.0,5.0,5.0
CHRYSLER,PACIFICA,2022,MV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
CHRYSLER,PACIFICA HYBRID,2022,MV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
CHRYSLER,VOYAGER,2022,MV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
DODGE,CHALLENGER,2022,2 DR,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
DODGE,CHALLENGER,2022,2 DR,RWD,1,5.0,4.0,4.0,5.0,5.0,5.0
DODGE,CHALLENGER (DRIVER),2022,2 DR,RWD,1,,4.0,,5.0,,5.0
DODGE,CHALLENGER (FRONT SEAT),2022,2 DR,RWD,1,5.0,4.0,4.0,5.0,,5.0
DODGE,CHALLENGER SRT,2022,2 DR,RWD,1,,,,,,
DODGE,CHALLENGER SRT (FRONT SEAT),2022,2 DR,RWD,1,,,,,,
DODGE,CHARGER,2022,4 DR,AWD,1,5.0,5.0,4.0,5.0,5.0,4.0
DODGE,CHARGER,2022,4 DR,RWD,1,5.0,5.0,4.0,5.0,5.0,4.0
DODGE,CHARGER PURSUIT,2022,4 DR,AWD,1,,,,,,
DODGE,CHARGER PURSUIT,2022,4 DR,RWD,1,,,,,,
DODGE,CHARGER SRT,2022,4 DR,RWD,1,,,,,,
DODGE,DURANGO,2022,SUV,AWD,1,4.0,3.0,4.0,5.0,5.0,5.0
DODGE,DURANGO,2022,SUV,RWD,1,4.0,4.0,4.0,5.0,5.0,5.0
DODGE,DURANGO PURSUIT,2022,SUV,AWD,1,,,,,,
DODGE,DURANGO SRT,2022,SUV,AWD,1,,,,,,
FIAT,500X,2022,SUV,AWD,1,,,,,,
FIAT,500X,2022,SUV,FWD,1,,,,,,
FORD,BRONCO,2022,SUV,AWD,1,,3.0,4.0,,,
FORD,BRONCO,2022,2 DR,AWD,1,,3.0,,,,
FORD,BRONCO SPORT,2022,SUV,4WD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,ECOSPORT,2022,SUV,AWD,1,4.0,4.0,4.0,5.0,5.0,5.0
FORD,ECOSPORT,2022,SUV,FWD,1,4.0,3.0,4.0,5.0,5.0,5.0
FORD,EDGE,2022,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,EDGE,2022,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,ESCAPE,2022,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,ESCAPE,2022,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,ESCAPE HEV,2022,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,ESCAPE HEV,2022,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,ESCAPE PHEV,2022,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
FORD,EXPEDITION,2022,SUV,RWD,1,5.0,3.0,5.0,5.0,5.0,5.0
FORD,EXPEDITION,2022,SUV,4WD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,EXPEDITION EL,2022,SUV,RWD,1,5.0,3.0,5.0,5.0,5.0,5.0
FORD,EXPEDITION EL,2022,SUV,4WD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,EXPLORER,2022,SUV,4WD,1,,4.0,,5.0,5.0,5.0
FORD,EXPLORER,2022,SUV,RWD,1,,4.0,,5.0,5.0,5.0
FORD,EXPLORER HEV,2022,SUV,4WD,1,,4.0,,5.0,5.0,5.0
FORD,EXPLORER HEV,2022,SUV,RWD,1,,4.0,,5.0,5.0,5.0
FORD,F-150  REGULAR CAB,2022,PU/RC,RWD,1,5.0,4.0,5.0,5.0,,5.0
FORD,F-150  REGULAR CAB,2022,PU/RC,4WD,1,5.0,4.0,5.0,5.0,,5.0
FORD,F-150  SUPER CAB,2022,PU/EC,RWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,F-150  SUPER CAB,2022,PU/EC,4WD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,F-150 (Super Crew) Lightning BEV,2022,PU/CC,4WD,1,5.0,4.0,4.0,5.0,5.0,5.0
FORD,F-150 SUPER CAB DIESEL,2022,PU/EC,RWD,1,,4.0,,,,
FORD,F-150 SUPER CAB DIESEL,2022,PU/EC,4WD,1,,4.0,,,,
FORD,F-150 SUPER CREW,2022,PU/CC,RWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,F-150 SUPER CREW,2022,PU/CC,4WD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,F-150 SUPER CREW DIESEL,2022,PU/CC,RWD,1,,4.0,,,,
FORD,F-150 SUPER CREW DIESEL,2022,PU/CC,4WD,1,,4.0,,,,
FORD,F-150 SUPER CREW HEV,2022,PU/CC,RWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,F-150 SUPER CREW HEV,2022,PU/CC,4WD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,F-250 CREW CAB,2022,PU/CC,RWD,1,5.0,4.0,5.0,5.0,5.0,5.0
FORD,F-250 CREW CAB,2022,PU/CC,4WD,1,4.0,3.0,5.0,5.0,5.0,5.0
FORD,F-250 REGULAR CAB,2022,PU/RC,RWD,1,4.0,4.0,4.0,5.0,,5.0
FORD,F-250 REGULAR CAB,2022,PU/RC,4WD,1,4.0,3.0,4.0,5.0,,5.0
FORD,F-250 SUPER CAB,2022,PU/EC,RWD,1,5.0,4.0,4.0,5.0,5.0,5.0
FORD,F-250 SUPER CAB,2022,PU/EC,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
FORD,F-250 TREMOR CREW CAB,2022,PU/CC,4WD,1,4.0,2.0,5.0,5.0,5.0,5.0
FORD,F-350 CREW CAB,2022,PU/CC,RWD,1,,,,,,
FORD,F-350 CREW CAB,2022,PU/CC,4WD,1,,,,,,
FORD,F-350 REGULAR CAB,2022,PU/RC,RWD,1,,,,,,
FORD,F-350 REGULAR CAB,2022,PU/RC,4WD,1,,,,,,
FORD,F-350 SUPER CAB,2022,PU/EC,RWD,1,,,,,,
FORD,F-350 SUPER CAB,2022,PU/EC,4WD,1,,,,,,
FORD,GT,2022,2 DR,RWD,1,,,,,,
FORD,MAVERICK,2022,PU/CC,4WD,1,4.0,4.0,5.0,5.0,5.0,5.0
FORD,MAVERICK,2022,PU/CC,FWD,1,4.0,4.0,5.0,5.0,5.0,5.0
FORD,MAVERICK HEV,2022,PU/CC,FWD,1,4.0,4.0,5.0,5.0,5.0,5.0
FORD,MUSTANG,2022,2 DR,RWD,1,5.0,5.0,5.0,5.0,5.0,5.0
FORD,MUSTANG,2022,C,RWD,1,,5.0,,,,
FORD,MUSTANG GT 500,2022,2 DR,RWD,1,5.0,5.0,5.0,5.0,,5.0
FORD,MUSTANG MACH-E,2022,SUV,AWD,1,,5.0,,5.0,5.0,5.0
FORD,MUSTANG MACH-E,2022,SUV,RWD,1,,5.0,,5.0,5.0,5.0
FORD,RANGER SUPER CAB,2022,PU/EC,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
FORD,RANGER SUPER CAB,2022,PU/EC,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
FORD,RANGER SUPER CREW,2022,PU/CC,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
FORD,RANGER SUPER CREW,2022,PU/CC,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
FORD,TRANSIT CONNECT VAN,2022,VAN,FWD,1,,,4.0,5.0,,5.0
FORD,TRANSIT CONNECT WAGON,2022,VAN,FWD,1,4.0,4.0,4.0,5.0,5.0,5.0
FORD,"TRANSIT HIGH ROOF (8,10,12) PASS",2022,VAN,AWD,1,3.0,1.0,3.0,5.0,5.0,5.0
FORD,"TRANSIT HIGH ROOF (8,10,12) PASS",2022,VAN,RWD,1,2.0,1.0,3.0,5.0,5.0,5.0
FORD,TRANSIT HIGH ROOF 15 PASS,2022,VAN,AWD,1,3.0,2.0,3.0,5.0,5.0,5.0
FORD,TRANSIT HIGH ROOF 15 PASS,2022,VAN,RWD,1,3.0,1.0,3.0,5.0,5.0,5.0
FORD,"TRANSIT LOW ROOF (8,10,12) PASS",2022,VAN,AWD,1,,,3.0,5.0,5.0,5.0
FORD,"TRANSIT LOW ROOF (8,10,12) PASS",2022,VAN,RWD,1,4.0,3.0,3.0,5.0,5.0,5.0
FORD,TRANSIT LOW ROOF 15 PASS,2022,VAN,AWD,1,,,3.0,5.0,5.0,5.0
FORD,TRANSIT LOW ROOF 15 PASS,2022,VAN,RWD,1,3.0,2.0,3.0,5.0,5.0,5.0
FORD,"TRANSIT MEDIUM ROOF (8,10,12) PASS",2022,VAN,AWD,1,,,3.0,5.0,5.0,5.0
FORD,"TRANSIT MEDIUM ROOF (8,10,12) PASS",2022,VAN,RWD,1,3.0,2.0,3.0,5.0,5.0,5.0
FORD,TRANSIT MEDIUM ROOF 15 PASS,2022,VAN,AWD,1,,,3.0,5.0,5.0,5.0
FORD,TRANSIT MEDIUM ROOF 15 PASS,2022,VAN,RWD,1,3.0,2.0,3.0,5.0,5.0,5.0
FORD,TRANSIT VAN,2022,VAN,AWD,1,,,,,,
FORD,TRANSIT VAN,2022,VAN,RWD,1,,,3.0,,,
FORD,TRANSIT VAN BATTERY ELECTRIC,2022,VAN,RWD,1,,,,,,
FREIGHTLINER,SPRINTER 1500 CARGO VAN,2022,VAN,RWD,1,,,,,,
FREIGHTLINER,SPRINTER 1500 PASSENGER VAN,2022,VAN,RWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 12 PASSENGER VAN,2022,VAN,AWD,1,,1.0,,,,
FREIGHTLINER,SPRINTER 2500 12 PASSENGER VAN,2022,VAN,RWD,1,,1.0,,,,
FREIGHTLINER,SPRINTER 2500 15 PASSENGER VAN,2022,VAN,RWD,1,,1.0,,,,
FREIGHTLINER,SPRINTER 2500 CARGO VAN (LWB),2022,VAN,AWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 CARGO VAN (LWB),2022,VAN,RWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 CARGO VAN (SWB),2022,VAN,AWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 CARGO VAN (SWB),2022,VAN,RWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 CREW VAN (LWB),2022,VAN,AWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 CREW VAN (LWB),2022,VAN,RWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 CREW VAN (SWB),2022,VAN,AWD,1,,,,,,
FREIGHTLINER,SPRINTER 2500 CREW VAN (SWB),2022,VAN,RWD,1,,,,,,
FREIGHTLINER,SPRINTER 3500 CARGO VAN,2022,VAN,RWD,1,,,,,,
FREIGHTLINER,SPRINTER 3500 CREW VAN,2022,VAN,RWD,1,,,,,,
FREIGHTLINER,SPRINTER 4500 CARGO VAN,2022,VAN,RWD,1,,,,,,
FREIGHTLINER,SPRINTER 4500 CREW VAN,2022,VAN,RWD,1,,,,,,
GENESIS,G70,2022,4 DR,AWD,1,,,,,,
GENESIS,G70,2022,4 DR,RWD,1,,,,,,
GENESIS,G80,2022,4 DR,AWD,1,5.0,5.0,5.0,5.0,5.0,5.0
GENESIS,G80,2022,4 DR,RWD,1,5.0,5.0,5.0,5.0,5.0,5.0
GENESIS,G90,2022,4 DR,AWD,1,,,,,,
GENESIS,G90,2022,4 DR,RWD,1,,,,,,
GENESIS,GV70,2022,SUV,AWD,1,,,,,,
GENESIS,GV70,2022,SUV,RWD,1,,,,,,
GENESIS,GV80,2022,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
GENESIS,GV80,2022,SUV,RWD,1,5.0,4.0,4.0,5.0,5.0,5.0
GMC,ACADIA,2022,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
GMC,ACADIA,2022,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
GMC,CANYON,2022,PU/CC,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,CANYON,2022,PU/EC,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,CANYON,2022,PU/EC,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,CANYON,2022,PU/CC,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,SAVANA CARGO 2500,2022,VAN,RWD,1,,,,,,
GMC,SAVANA CARGO 3500,2022,VAN,RWD,1,,,,,,
GMC,SAVANA PASSENGER 2500,2022,VAN,RWD,1,,3.0,,,,
GMC,SAVANA PASSENGER 3500 - 12 PASSENGER,2022,VAN,RWD,1,,3.0,,,,
GMC,SAVANA PASSENGER 3500 - 15 PASSENGER,2022,VAN,RWD,1,,3.0,,,,
GMC,SIERRA 1500,2022,PU/CC,RWD,1,5.0,4.0,4.0,5.0,5.0,5.0
GMC,SIERRA 1500,2022,PU/EC,RWD,1,,4.0,,5.0,5.0,5.0
GMC,SIERRA 1500,2022,PU/RC,RWD,1,,4.0,,5.0,,5.0
GMC,SIERRA 1500,2022,PU/CC,4WD,1,5.0,4.0,4.0,5.0,5.0,5.0
GMC,SIERRA 1500,2022,PU/RC,4WD,1,,4.0,,5.0,,5.0
GMC,SIERRA 1500,2022,PU/EC,4WD,1,,4.0,,5.0,5.0,5.0
GMC,SIERRA 1500 LIMITED,2022,PU/RC,RWD,1,5.0,4.0,4.0,5.0,,5.0
GMC,SIERRA 1500 LIMITED,2022,PU/EC,RWD,1,5.0,4.0,4.0,5.0,5.0,5.0
GMC,SIERRA 1500 LIMITED,2022,PU/CC,RWD,1,4.0,4.0,4.0,5.0,5.0,5.0
GMC,SIERRA 1500 LIMITED,2022,PU/RC,4WD,1,5.0,4.0,4.0,5.0,,5.0
GMC,SIERRA 1500 LIMITED,2022,PU/EC,4WD,1,5.0,4.0,4.0,5.0,5.0,5.0
GMC,SIERRA 1500 LIMITED,2022,PU/CC,4WD,1,4.0,4.0,4.0,5.0,5.0,5.0
GMC,SIERRA 2500,2022,PU/CC,RWD,1,,,,,,
GMC,SIERRA 2500,2022,PU/EC,RWD,1,,,,,,
GMC,SIERRA 2500,2022,PU/RC,RWD,1,,,,,,
GMC,SIERRA 2500,2022,PU/CC,4WD,1,,,,,,
GMC,SIERRA 2500,2022,PU/RC,4WD,1,,,,,,
GMC,SIERRA 2500,2022,PU/EC,4WD,1,,,,,,
GMC,TERRAIN,2022,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
GMC,TERRAIN,2022,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
GMC,YUKON,2022,SUV,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,YUKON,2022,SUV,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,YUKON XL,2022,SUV,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
GMC,YUKON XL,2022,SUV,4WD,1,4.0,3.0,4.0,5.0,5.0,5.0
HONDA,ACCORD,2022,4 DR,FWD,1,5.0,5.0,5.0,5.0,5.0,5.0
HONDA,ACCORD HYBRID,2022,4 DR,FWD,1,5.0,5.0,5.0,5.0,5.0,5.0
HONDA,CIVIC,2022,4 DR,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HONDA,CIVIC HATCHBACK,2022,5 HB,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HONDA,CIVIC SEDAN SI,2022,4 DR,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HONDA,CR-V,2022,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HONDA,CR-V,2022,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HONDA,CR-V HYBRID,2022,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HONDA,HR-V,2022,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,HR-V,2022,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,INSIGHT,2022,4 DR,FWD,1,5.0,5.0,5.0,5.0,5.0,5.0
HONDA,ODYSSEY,2022,VAN,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HONDA,PASSPORT,2022,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,PASSPORT,2022,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,PILOT,2022,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,PILOT,2022,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
HONDA,RIDGELINE,2022,PU/CC,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HONDA,RIDGELINE,2022,PU/CC,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,ACCENT,2022,4 DR,FWD,1,4.0,4.0,4.0,5.0,5.0,4.0
HYUNDAI,ELANTRA,2022,4 DR,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HYUNDAI,ELANTRA HYBRID,2022,4 DR,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HYUNDAI,ELANTRA N,2022,4 DR,FWD,1,,5.0,,,,
HYUNDAI,IONIQ 5,2022,SUV,AWD,1,5.0,5.0,4.0,5.0,5.0,4.0
HYUNDAI,IONIQ 5,2022,SUV,RWD,1,,,4.0,5.0,5.0,4.0
HYUNDAI,IONIQ HYBRID,2022,4 DR,FWD,1,,,,,,
HYUNDAI,IONIQ PLUG-IN HYBRID,2022,4 DR,FWD,1,,,,,,
HYUNDAI,KONA,2022,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,KONA,2022,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,KONA ELECTRIC,2022,SUV,FWD,1,,,,,,
HYUNDAI,KONA N,2022,SUV,FWD,1,,4.0,,5.0,5.0,5.0
HYUNDAI,NEXO,2022,SUV,FWD,1,,,,,,
HYUNDAI,PALISADE,2022,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,PALISADE,2022,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,SANTA CRUZ,2022,PU/CC,AWD,1,,,,,,
HYUNDAI,SANTA CRUZ,2022,PU/CC,FWD,1,,,,,,
HYUNDAI,SANTA FE,2022,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,SANTA FE,2022,SUV,FWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,SANTA FE HYBRID,2022,SUV,AWD,1,5.0,4.0,5.0,5.0,5.0,5.0
HYUNDAI,SANTA FE PLUG-IN HYBRID,2022,SUV,AWD,1,,,,,,
HYUNDAI,SONATA,2022,4 DR,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HYUNDAI,SONATA HYBRID,2022,4 DR,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
ACURA,TLX,2025,4 DR,AWD,1,5.0,5.0,5.0,5.0,5.0,5.0
VOLKSWAGEN,ATLAS CROSS SPORT,2020,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
AUDI,A6 E-TRON,2025,4 DR,AWD,1,,,,,,
VOLVO,V60 T5,2020,SW,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
HYUNDAI,TUCSON PLUG-IN HYBRID,2022,SUV,AWD,1,,,,,,
HYUNDAI,TUCSON PLUG-IN HYBRID,2022,SUV,FWD,1,,,,,,
HYUNDAI,VELOSTER N,2022,3 HB,FWD,1,,,,,,
HYUNDAI,VENUE,2022,5 HB,FWD,1,4.0,4.0,4.0,5.0,5.0,5.0
INFINITI,Q50,2022,4,AWD,1,,5.0,,,,
INFINITI,Q50,2022,4,RWD,1,,5.0,,,,
INFINITI,Q60 COUPE,2022,2,AWD,1,,,,,,
INFINITI,Q60 COUPE,2022,2,RWD,1,,,,,,
INFINITI,QX50,2022,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
INFINITI,QX50,2022,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
INFINITI,QX55,2022,SUV,AWD,1,,,5.0,,,
INFINITI,QX55,2022,SUV,FWD,1,,,5.0,,,
INFINITI,QX60,2022,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
INFINITI,QX60,2022,SUV,FWD,1,,,4.0,5.0,5.0,5.0
INFINITI,QX80,2022,SUV,AWD,1,,3.0,,,,
INFINITI,QX80,2022,SUV,RWD,1,,3.0,,,,
JAGUAR,E-PACE,2022,SUV,AWD,1,,,,,,
JAGUAR,F- PACE,2022,SUV,AWD,1,,,,,,
JAGUAR,F-TYPE CONVERTIBLE,2022,2 DR,AWD,1,,,,,,
JAGUAR,F-TYPE CONVERTIBLE,2022,2 DR,RWD,1,,,,,,
JAGUAR,F-TYPE COUPE,2022,2 DR,AWD,1,,,,,,
JAGUAR,F-TYPE COUPE,2022,2 DR,RWD,1,,,,,,
JAGUAR,I-PACE,2022,SUV,AWD,1,,,,,,
JAGUAR,XF,2022,4 DR,AWD,1,,,,,,
JAGUAR,XF,2022,4 DR,RWD,1,,,,,,
JEEP,CHEROKEE,2022,SUV,AWD,1,4.0,4.0,4.0,5.0,5.0,5.0
JEEP,CHEROKEE,2022,SUV,FWD,1,4.0,4.0,4.0,5.0,5.0,5.0
JEEP,COMPASS,2022,SUV,AWD,1,4.0,3.0,4.0,5.0,5.0,5.0
JEEP,COMPASS,2022,SUV,FWD,1,4.0,3.0,4.0,5.0,5.0,5.0
JEEP,GLADIATOR,2022,PU/CC,4WD,1,,3.0,4.0,,,
JEEP,GLADIATOR DIESEL,2022,PU/CC,4WD,1,,3.0,,,,
JEEP,GRAND CHEROKEE,2022,SUV,RWD,1,,,5.0,,,
JEEP,GRAND CHEROKEE,2022,SUV,4WD,1,,,5.0,,,
JEEP,GRAND CHEROKEE L,2022,SUV,RWD,1,5.0,4.0,5.0,5.0,5.0,5.0
JEEP,GRAND CHEROKEE L,2022,SUV,4WD,1,5.0,4.0,5.0,5.0,5.0,5.0
JEEP,GRAND CHEROKEE PHEV,2022,SUV,4WD,1,,,,,,
JEEP,GRAND CHEROKEE WK,2022,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
JEEP,GRAND CHEROKEE WK,2022,SUV,RWD,1,4.0,3.0,4.0,5.0,5.0,5.0
JEEP,GRAND WAGONEER,2022,SUV,RWD,1,,,,,,
JEEP,GRAND WAGONEER,2022,SUV,4WD,1,,,,,,
JEEP,RENEGADE,2022,SUV,AWD,1,4.0,3.0,4.0,4.0,3.0,5.0
JEEP,RENEGADE,2022,SUV,FWD,1,4.0,4.0,4.0,4.0,3.0,5.0
JEEP,WAGONEER,2022,SUV,RWD,1,,,,,,
JEEP,WAGONEER,2022,SUV,4WD,1,,,,,,
JEEP,WRANGLER,2022,SUV,4WD,1,,3.0,4.0,,,
JEEP,WRANGLER UNLIMITED,2022,SUV,4WD,1,,3.0,4.0,,,
JEEP,WRANGLER UNLIMITED 392,2022,SUV,4WD,1,,,,,,
JEEP,WRANGLER UNLIMITED DIESEL,2022,SUV,4WD,1,,3.0,,,,
JEEP,WRANGLER UNLIMITED PHEV,2022,SUV,4WD,1,,,,,,
JEEP,WRANGLER UNLIMITED RHD,2022,SUV,4WD,1,,3.0,,,,
KIA,CARNIVAL,2022,MV,FWD,1,,,,,,
KIA,EV6,2022,SUV,AWD,1,,,5.0,5.0,5.0,5.0
KIA,EV6,2022,SUV,RWD,1,,,5.0,5.0,5.0,5.0
KIA,FORTE,2022,4 DR,FWD,1,4.0,4.0,4.0,5.0,5.0,5.0
KIA,K5,2022,4 DR,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
KIA,NIRO ELECTRIC,2022,SUV,FWD,1,5.0,5.0,4.0,5.0,5.0,5.0
KIA,NIRO HYBRID,2022,SUV,FWD,1,4.0,4.0,4.0,5.0,4.0,5.0
KIA,NIRO PHEV,2022,SUV,FWD,1,,,,,,
KIA,RIO,2022,4 DR,FWD,1,,,,,,
KIA,RIO,2022,5 HB,FWD,1,,,,,,
KIA,SELTOS,2022,SUV,AWD,1,4.0,4.0,4.0,5.0,5.0,5.0
KIA,SELTOS,2022,SUV,FWD,1,4.0,4.0,4.0,5.0,5.0,5.0
KIA,SORENTO,2022,SUV,AWD,1,4.0,4.0,4.0,5.0,5.0,5.0
KIA,SORENTO,2022,SUV,FWD,1,4.0,4.0,4.0,5.0,5.0,5.0
KIA,SORENTO HYBRID,2022,SUV,AWD,1,4.0,4.0,4.0,5.0,5.0,5.0
KIA,SORENTO HYBRID,2022,SUV,FWD,1,4.0,4.0,4.0,5.0,5.0,5.0
KIA,SORENTO PLUG-IN HYBRID,2022,SUV,AWD,1,,,,,,
KIA,SOUL,2022,SUV,FWD,1,4.0,4.0,4.0,5.0,5.0,5.0
KIA,SPORTAGE,2022,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
KIA,SPORTAGE,2022,SUV,FWD,1,5.0,4.0,4.0,5.0,5.0,5.0
KIA,STINGER,2022,4 DR,AWD,1,5.0,5.0,4.0,5.0,5.0,5.0
KIA,STINGER,2022,4 DR,RWD,1,5.0,5.0,4.0,5.0,5.0,5.0
KIA,TELLURIDE,2022,SUV,AWD,1,5.0,4.0,4.0,5.0,5.0,5.0
